player_id,year,hometown,homestate,high_school,previous_school_clean,year_clean,hs_clean,hometown_clean,state_clean,country_clean
3302,Senior,Independence,Kentucky,Simon Kenton,Campbellsville,Senior,Simon Kenton,"INDEPENDENCE, KY",KY,USA
3311,Senior,Columbia,Maryland,Hammond,Bethune-Cookman,Senior,Hammond,"COLUMBIA, MD",MD,USA
3304,Sophomore,Brooklyn,NY.,Canarsie,,Sophomore,Canarsie,"BROOKLYN, NY",NY,USA
3305,Junior,Hurricane,W Va.,Winfield,,Junior,Winfield,"HURRICANE, W VA",VA,USA
3301,Sophomore,Atlanta,Georgia,Lakeside,,Sophomore,Lakeside,"ATLANTA, GA",GA,USA
3312,Freshman,Tappahannock,Virginia,Patrick Henry,,Freshman,Patrick Henry,"TAPPAHANNOCK, VA",VA,USA
2783,Junior,Atlanta,Georgia,McEachern HS,,Junior,McEachern HS,"ATLANTA, GA",GA,USA
2785,Junior,Griffin,Georgia,Spalding HS,,Junior,Spalding HS,"GRIFFIN, GA",GA,USA
2786,Senior,Americus,Georgia,Americus-Sumter HS,,Senior,Americus-Sumter HS,"AMERICUS, GA",GA,USA
2793,Graduate Student,Columbus,Mississippi,Columbus High School,,Graduate Student,Columbus High School,"COLUMBUS, MS",MS,USA
2787,Senior,Columbus,Georgia,Hardaway High School,,Senior,Hardaway High School,"COLUMBUS, GA",GA,USA
2791,Senior,East Palo Alto,California,Sacred Heart Preparatory,,Senior,Sacred Heart Preparatory,"EAST PALO ALTO, CA",CA,USA
2784,Senior,Moultrie,Georgia,Colquitt County HS,,Senior,Colquitt County HS,"MOULTRIE, GA",GA,USA
2790,Graduate Student,Harlem,New York,Promise Academy 1 HS,,Graduate Student,Promise Academy 1 HS,"HARLEM, NY",NY,USA
2789,Senior,Brooklyn,New York,Summit Academy,,Senior,Summit Academy,"BROOKLYN, NY",NY,USA
2792,Sophomore,Baltimore,Maryland,Mt. Carmel High School,,Sophomore,Mt. Carmel High School,"BALTIMORE, MD",MD,USA
2788,Senior,Phenix,Arizona,Mountain Point High School,,Senior,Mountain Point High School,"PHENIX, AZ",AZ,USA
2781,Junior,Norcross,Georgia,Norcross HS,,Junior,Norcross HS,"NORCROSS, GA",GA,USA
6738,Junior,Corvallis,Oregon,Crescent Valley,,Junior,Crescent Valley,"CORVALLIS, OR",OR,USA
6736,Redshirt Freshman,Ilwaco,Washington,Ilwaco,,Freshman,Ilwaco,"ILWACO, WA",WA,USA
6732,Junior,Grass Valley,California,Nevada Union,,Junior,Nevada Union,"GRASS VALLEY, CA",CA,USA
6740,Sophomore,Bend,Oregon,Bend,,Sophomore,Bend,"BEND, OR",OR,USA
6742,Freshman,Portland,Oregon,Central Catholic,,Freshman,Central Catholic,"PORTLAND, OR",OR,USA
6737,Sophomore,Corvallis,Oregon,Crescent Valley,,Sophomore,Crescent Valley,"CORVALLIS, OR",OR,USA
6734,Sophomore,Moses Lake,Washington,Moses Lake,,Sophomore,Moses Lake,"MOSES LAKE, WA",WA,USA
6743,Junior,Kelso,Washington,Kelso,Lower Columbia CC,Junior,Kelso,"KELSO, WA",WA,USA
6739,Senior,Honolulu,Hawaii,Kamehameha Kapalama,Concordia (OR),Senior,Kamehameha Kapalama,"HONOLULU, HI",HI,USA
6744,Freshman,Cottage Grove,Oregon,Cottage Grove,,Freshman,Cottage Grove,"COTTAGE GROVE, OR",OR,USA
6733,Redshirt Freshman,McMinnville,Oregon,McMinnville,,Freshman,McMinnville,"MCMINNVILLE, OR",OR,USA
6745,Freshman,Makawao,Hawaii,Seabury Hall,,Freshman,Seabury Hall,"MAKAWAO, HI",HI,USA
6735,Redshirt Freshman,Beaverton,Oregon,Southridge,,Freshman,Southridge,"BEAVERTON, OR",OR,USA
6741,Redshirt Freshman,Central Point,Oregon,Crater,,Freshman,Crater,"CENTRAL POINT, OR",OR,USA
7844,Senior,Everson,Washington,Lynden Christian,,Senior,Lynden Christian,"EVERSON, WA",WA,USA
7855,Freshman,Kent,Washington,Kentwood,,Freshman,Kentwood,"KENT, WA",WA,USA
7845,Sophomore,Everson,Washington,Lynden Christian,,Sophomore,Lynden Christian,"EVERSON, WA",WA,USA
7998,Freshman,Olympia,Washington,River Ridge,,Freshman,River Ridge,"OLYMPIA, WA",WA,USA
7856,Junior,Broomfield,Colorado,Broomfield,Cameron,Junior,Broomfield,"BROOMFIELD, CO",CO,USA
7846,Senior,Monroe,Washington,Monroe,,Senior,Monroe,"MONROE, WA",WA,USA
7852,Junior,Vancouver,Washington,Prairie,Fresno State,Junior,Prairie,"VANCOUVER, WA",WA,USA
7847,Senior,Everson,Washington,Nooksack Valley,,Senior,Nooksack Valley,"EVERSON, WA",WA,USA
7851,Sophomore,Silverton,Oregon,Silverton,,Sophomore,Silverton,"SILVERTON, OR",OR,USA
7854,Freshman,Seattle,Washington,West Seattle,,Freshman,West Seattle,"SEATTLE, WA",WA,USA
7849,Redshirt Freshman,Vancouver,Washington,Union,,Freshman,Union,"VANCOUVER, WA",WA,USA
7848,Sophomore,Marysville,Washington,Marysville Getchell,,Sophomore,Marysville Getchell,"MARYSVILLE, WA",WA,USA
7850,Senior,Napavine,Washington,Napavine,,Senior,Napavine,"NAPAVINE, WA",WA,USA
7959,Freshman,Kingston,Washington,Kingston,,Freshman,Kingston,"KINGSTON, WA",WA,USA
7853,Senior,El Dorado,California,Union Mine,,Senior,Union Mine,"EL DORADO, CA",CA,USA
10942,Sophomore,Charlotte,NC.,Julius L. Chambers HS,,Sophomore,Julius L. Chambers HS,"CHARLOTTE, NC",NC,USA
10952,Freshman,Yenagoa,Nigeria,Victory Christian,,Freshman,Victory Christian,"YENAGOA, NIGERIA",,NIGERIA
10949,Junior,Mooresville,NC.,Lake Norman HS,,Junior,Lake Norman HS,"MOORESVILLE, NC",NC,USA
10945,Senior,Savannah,Georgia,Richmond Hill HS,,Senior,Richmond Hill HS,"SAVANNAH, GA",GA,USA
10953,Freshman,Chapel Hill,NC.,Chapel Hill HS,,Freshman,Chapel Hill HS,"CHAPEL HILL, NC",NC,USA
10954,Freshman,Waxhaw,NC.,Marvin Ridge HS,,Freshman,Marvin Ridge HS,"WAXHAW, NC",NC,USA
10943,Senior,Kings Mountain,NC.,Kings Mountain HS,,Senior,Kings Mountain HS,"KINGS MOUNTAIN, NC",NC,USA
10950,Senior,Salisbury,NC.,Salisbury HS,,Senior,Salisbury HS,"SALISBURY, NC",NC,USA
10947,Senior,Budapest,Hungary,J. Addison School,Gardner-Webb,Senior,J. Addison School,"BUDAPEST, HUNGARY",,HUNGARY
10955,Freshman,Morganton,NC.,Freedom HS,Appalachian State,Freshman,Freedom HS,"MORGANTON, NC",NC,USA
10944,Senior,Baltimore,Maryland,McDonough HS,Drexel University/CVCC,Senior,McDonough HS,"BALTIMORE, MD",MD,USA
10951,Senior,Mills River,NC.,Clyde A. Erwin HS,,Senior,Clyde A. Erwin HS,"MILLS RIVER, NC",NC,USA
10946,Graduate Student,Lincolnton,NC.,Lincolnton HS,Gardner-Webb,Graduate Student,Lincolnton HS,"LINCOLNTON, NC",NC,USA
10948,Graduate Student,Virginia Beach,Virginia,TPLS Christian Academy,UMass-Amherst,Graduate Student,TPLS Christian Academy,"VIRGINIA BEACH, VA",VA,USA
10956,Freshman,Lexington,NC.,North Davidson HS,,Freshman,North Davidson HS,"LEXINGTON, NC",NC,USA
12614,Senior,Fort Collins,Colo,Fossil Ridge,,Senior,Fossil Ridge,"FORT COLLINS, COLO",CO,USA
12618,Freshman,Fort Worth,Texas,Saginaw,,Freshman,Saginaw,"FORT WORTH, TEXAS",TX,USA
12615,Senior,Sturgis,SD.,Sturgis Brown,,Senior,Sturgis Brown,"STURGIS, SD",SD,USA
12622,Redshirt Senior,Arvada,Colo,Ralston Valley (Montana State),,Senior,Ralston Valley (Montana State),"ARVADA, COLO",CO,USA
12621,Freshman,Golden,Colo,Ralston Valley,,Freshman,Ralston Valley,"GOLDEN, COLO",CO,USA
12620,Junior,Las Cruces,NM.,Centennial (Sacramento State),,Junior,Centennial (Sacramento State),"LAS CRUCES, NM",NM,USA
12611,Junior,Colorado Springs,Colo,St. Mary's,,Junior,St. Mary's,"COLORADO SPRINGS, COLO",CO,USA
12613,Redshirt Freshman,Parker,Colo,Valor Christian,,Freshman,Valor Christian,"PARKER, COLO",CO,USA
12617,Redshirt Senior,Arvada,Colo,Ralston Valley,,Senior,Ralston Valley,"ARVADA, COLO",CO,USA
12610,Junior,Denver,Colo,Columbine,,Junior,Columbine,"DENVER, COLO",CO,USA
12612,Senior,Golden,Colo,Ralston Valley,,Senior,Ralston Valley,"GOLDEN, COLO",CO,USA
12619,Freshman,Portland,Ore,International School of Beaverton,,Freshman,International School of Beaverton,"PORTLAND, ORE",OR,USA
12616,Redshirt Senior,Spring,Texas,Concordia Lutheran,,Senior,Concordia Lutheran,"SPRING, TEXAS",TX,USA
3714,Sophomore,Staten Island,New York,Moore Catholic High School,,Sophomore,Moore Catholic High School,"STATEN ISLAND, NY",NY,USA
3726,Freshman,Statesboro,Georgia,Statesboro HS,Georgia Southern/Tennessee State,Freshman,Statesboro HS,"STATESBORO, GA",GA,USA
3717,Sophomore,Conyers,Georgia,Heritage High School,,Sophomore,Heritage High School,"CONYERS, GA",GA,USA
3725,Freshman,Newnan,Georgia,East Coweta HS,,Freshman,East Coweta HS,"NEWNAN, GA",GA,USA
3727,Freshman,Township,Pennsylvania,Seneca Valley HS,,Freshman,Seneca Valley HS,"TOWNSHIP, PA",PA,USA
3720,Sophomore,Warszawa,Poland,,,Sophomore,,"WARSZAWA, POLAND",,POLAND
3723,Freshman,Cumming,Georgia,Forsyth Central HS,,Freshman,Forsyth Central HS,"CUMMING, GA",GA,USA
3724,Freshman,Alpharetta,Georgia,Westlake HS,South Alabama/Georgia Southwestern,Freshman,Westlake HS,"ALPHARETTA, GA",GA,USA
3719,Sophomore,Pembroke,Georgia,Bryan County High School,,Sophomore,Bryan County High School,"PEMBROKE, GA",GA,USA
3718,Sophomore,Lawrenceville,Georgia,Archer High School,,Sophomore,Archer High School,"LAWRENCEVILLE, GA",GA,USA
3722,Sophomore,Dusseldorf,Germany,DJK Don Bosco Bamberg,,Sophomore,DJK Don Bosco Bamberg,"DUSSELDORF, GERMANY",,GERMANY
3716,Sophomore,Decatur,Georgia,Southwest DeKalb High School,,Sophomore,Southwest DeKalb High School,"DECATUR, GA",GA,USA
3941,Sophomore,Pittsfield,Mass,Pittsfield,Long Island,Sophomore,Pittsfield,"PITTSFIELD, MASS",MA,USA
3938,Sophomore,Fort Washington,Maryland,Gwynn Park,,Sophomore,Gwynn Park,"FORT WASHINGTON, MD",MD,USA
3945,Sophomore,Brooklyn,NY.,Putnam Science Academy,,Sophomore,Putnam Science Academy,"BROOKLYN, NY",NY,USA
4044,Sophomore,Uniontown,Pennsylvania,Lincoln Park Performing Arts / Glenville State College,,Sophomore,Lincoln Park Performing Arts / Glenville State College,"UNIONTOWN, PA",PA,USA
3936,Senior,Aurora,Colo,Rangeview,,Senior,Rangeview,"AURORA, COLO",CO,USA
3934,Senior,Lewisburg,W Va.,Greenbrier East,,Senior,Greenbrier East,"LEWISBURG, W VA",VA,USA
4040,Freshman,Plainfield,Indiana,Plainfield,,Freshman,Plainfield,"PLAINFIELD, IN",IN,USA
4041,Freshman,Trumbull,Conn,Trumbull,,Freshman,Trumbull,"TRUMBULL, CONN",CT,USA
3937,Sophomore,Fairview,WVa.,North Marion,,Sophomore,North Marion,"FAIRVIEW, WVA",WV,USA
3939,Senior,Buena Vista,Virginia,Parry McCluer,,Senior,Parry McCluer,"BUENA VISTA, VA",VA,USA
4038,Sophomore,Arlington,Texas,Garden City CC,,Sophomore,Garden City CC,"ARLINGTON, TX",TX,USA
4043,Freshman,Thomas Worthington,Ohio,Thomas Worthington,,Freshman,Thomas Worthington,"THOMAS WORTHINGTON, OHIO",OH,USA
4042,Freshman,Fort Meade,Maryland,Fort Meade,,Freshman,Fort Meade,"FORT MEADE, MD",MD,USA
4039,Freshman,Mechanicsville,Virginia,Mechanicsville,,Freshman,Mechanicsville,"MECHANICSVILLE, VA",VA,USA
3942,Sophomore,Clarksburg,WVa.,Robert C Byrd,,Sophomore,Robert C Byrd,"CLARKSBURG, WVA",WV,USA
3944,Sophomore,Salisbury,Maryland,Parkside,,Sophomore,Parkside,"SALISBURY, MD",MD,USA
3935,Junior,Uniontown,Ohio,Green,,Junior,Green,"UNIONTOWN, OHIO",OH,USA
5842,Sophomore,Lake Village,Arkansas,Lakeside High School,,Sophomore,Lakeside High School,"LAKE VILLAGE, AR",AR,USA
6248,Senior,Walnut Grove,Mississippi,Leake County High School,Pearl River CC,Senior,Leake County High School,"WALNUT GROVE, MS",MS,USA
6247,Junior,Forrest City,Arkansas,Forrest City High School,Southern Arkansas University Tech,Junior,Forrest City High School,"FORREST CITY, AR",AR,USA
6250,Freshman,Hot Springs,Arkansas,Lake Hamilton High School,,Freshman,Lake Hamilton High School,"HOT SPRINGS, AR",AR,USA
5831,Redshirt Freshman,Querétaro,Mexico,Germantown High School (MS),,Freshman,Germantown High School (MS),"QUERÉTARO, MEXICO",,MEXICO
5834,Junior,Hazel Green,Alabama,Hazel Green High School,,Junior,Hazel Green High School,"HAZEL GREEN, AL",AL,USA
6251,Junior,Marietta,Georgia,Hillgrove High School,Chattanooga Sate & Angelina College,Junior,Hillgrove High School,"MARIETTA, GA",GA,USA
5830,Graduate Student,Monticello,Mississippi,Lawrence County High School,Copiah-Lincoln CC,Graduate Student,Lawrence County High School,"MONTICELLO, MS",MS,USA
5839,Junior,Jackson,Mississippi,Ridgeland High School,Mississippi College,Junior,Ridgeland High School,"JACKSON, MS",MS,USA
5835,Senior,Ackerman,Mississippi,Choctaw County High School,Holmes CC,Senior,Choctaw County High School,"ACKERMAN, MS",MS,USA
5837,Freshman,Conway,Arkansas,Mayflower High School,,Freshman,Mayflower High School,"CONWAY, AR",AR,USA
6252,Junior,Byram,Mississippi,Terry High School,Pearl River CC,Junior,Terry High School,"BYRAM, MS",MS,USA
5836,Senior,Picayune,Mississippi,Picayune Memorial High School,Pearl River CC,Senior,Picayune Memorial High School,"PICAYUNE, MS",MS,USA
5843,Sophomore,Hazel Green,Alabama,Hazel Green High School,,Sophomore,Hazel Green High School,"HAZEL GREEN, AL",AL,USA
3621,R-Jr.,Miamisburg,Ohio,Miamisburg High School,Ohio Valley / Bluefield State,Junior,Miamisburg High School,"MIAMISBURG, OH",OH,USA
3615,So.,Seymour,Indiana,Seymour High School,,Sophomore,Seymour High School,"SEYMOUR, IN",IN,USA
3629,Jr.,Philadelphia,Pennsylvania,Appoquinimink High School (DE),Harcum College,Junior,Appoquinimink High School (DE),"PHILADELPHIA, PA",PA,USA
3628,Fr.,Cabrera de Mar,Spain,,,Freshman,,"CABRERA DE MAR, SPAIN",,SPAIN
3620,Fr.,Lawrenceburg,Indiana,Lawrenceburg High School,,Freshman,Lawrenceburg High School,"LAWRENCEBURG, IN",IN,USA
3612,Gr.,San Carlos,Costa Rica,Montverde Academy,,Graduate Student,Montverde Academy,"SAN CARLOS, COSTA RICA",,COSTA RICA
3627,Fr.,Prague,Czech Republic,,,Freshman,,"PRAGUE, CZECH REPUBLIC",,CZECH REPUBLIC
3622,Fr.,Tasmania,Australia,Marist Regional,,Freshman,Marist Regional,"TASMANIA, AUSTRALIA",,AUSTRALIA
3611,Gr.,Vigo,Spain,,,Graduate Student,,"VIGO, SPAIN",,SPAIN
3623,Fr.,Koprivnica,Croatia,,,Freshman,,"KOPRIVNICA, CROATIA",,CROATIA
3626,Jr.,Saldus,Latvia,,,Junior,,"SALDUS, LATVIA",,LATVIA
3619,So.,Colorado Springs,Colorado,Widefield High School,,Sophomore,Widefield High School,"COLORADO SPRINGS, COLORADO",CO,USA
3625,Jr.,Vinkovci,Croatia,,,Junior,,"VINKOVCI, CROATIA",,CROATIA
9104,Sophomore,Bethlehem,Pennsylvania,Freedom,,Sophomore,Freedom,"BETHLEHEM, PA",PA,USA
9102,Senior,Allentown,Pennsylvania,Parkland,,Senior,Parkland,"ALLENTOWN, PA",PA,USA
9105,Junior,Jackson,NJ.,Jackson Memorial,,Junior,Jackson Memorial,"JACKSON, NJ",NJ,USA
9108,Junior,Rye Brook,NY.,The Masters School,,Junior,The Masters School,"RYE BROOK, NY",NY,USA
9109,Sophomore,Harrisburg,Pennsylvania,Central Dauphin,,Sophomore,Central Dauphin,"HARRISBURG, PA",PA,USA
9111,Graduate Student,Latham,NY.,Shaker (LIU),,Graduate Student,Shaker (LIU),"LATHAM, NY",NY,USA
9103,Sophomore,New Paltz,NY.,New Paltz Central,,Sophomore,New Paltz Central,"NEW PALTZ, NY",NY,USA
9110,Graduate Student,Allentown,NJ.,Allentown (LIU Brooklyn),,Graduate Student,Allentown (LIU Brooklyn),"ALLENTOWN, NJ",NJ,USA
9107,Sophomore,Maple Glen,Pennsylvania,Upper Dublin,,Sophomore,Upper Dublin,"MAPLE GLEN, PA",PA,USA
9106,Junior,Schuylkill Haven,Pennsylvania,Blue Mountain,,Junior,Blue Mountain,"SCHUYLKILL HAVEN, PA",PA,USA
9100,Junior,North Wales,Pennsylvania,North Penn,,Junior,North Penn,"NORTH WALES, PA",PA,USA
9112,Sophomore,Easton,Pennsylvania,Bethlehem Catholic (Wagner),,Sophomore,Bethlehem Catholic (Wagner),"EASTON, PA",PA,USA
9113,Freshman,Millersville,Pennsylvania,Penn Manor,,Freshman,Penn Manor,"MILLERSVILLE, PA",PA,USA
9114,Freshman,Greenport,NY.,Greenport,,Freshman,Greenport,"GREENPORT, NY",NY,USA
9115,Freshman,Lynbrook,NY.,Kellenberg Memorial,,Freshman,Kellenberg Memorial,"LYNBROOK, NY",NY,USA
5229,SR,Houston,Texas,New Caney High School,Gillette College,Senior,New Caney High School,"HOUSTON, TEXAS",TX,USA
5225,SO,Fort Benton,Montana,Fort Benton High School,,Sophomore,Fort Benton High School,"FORT BENTON, MONTANA",MT,USA
5231,SO,Liberty Lake,Washington,Central Valley High School,,Sophomore,Central Valley High School,"LIBERTY LAKE, WASHINGTON",WA,USA
5227,JR,Billings,Montana,Billings West High School,,Junior,Billings West High School,"BILLINGS, MONTANA",MT,USA
5228,SO,Scobey,Montana,Scobey High School,,Sophomore,Scobey High School,"SCOBEY, MONTANA",MT,USA
5226,SR,Hamilton,Montana,Hamilton High School,Wenatchee Valley CC,Senior,Hamilton High School,"HAMILTON, MONTANA",MT,USA
5230,SR,Shoreline,Washington,Shorewood High School,Washington State,Senior,Shorewood High School,"SHORELINE, WASHINGTON",WA,USA
5232,JR,Florence,Montana,Florence-Carlton High School,,Junior,Florence-Carlton High School,"FLORENCE, MONTANA",MT,USA
5236,FR,Billings,Montana,Billings West High School,,Freshman,Billings West High School,"BILLINGS, MONTANA",MT,USA
5224,SO,Winifred,Montana,Winifred High School,,Sophomore,Winifred High School,"WINIFRED, MONTANA",MT,USA
5223,JR,Yakima,Washington,East Valley High School,Wenatchee Valley College,Junior,East Valley High School,"YAKIMA, WASHINGTON",WA,USA
5237,FR,Winifred,Montana,Winifred High School,,Freshman,Winifred High School,"WINIFRED, MONTANA",MT,USA
5238,FR,Missoula,Montana,Hellgate High School,,Freshman,Hellgate High School,"MISSOULA, MONTANA",MT,USA
17088,Junior,Tucumcari,NM.,Tucumcari HS,Texas A&M-Commerce,Junior,Tucumcari HS,"TUCUMCARI, NM",NM,USA
17231,Senior,Grand Rapids,Mich,Grand Rapids Christian HS,Wright State,Senior,Grand Rapids Christian HS,"GRAND RAPIDS, MICH",MI,USA
17087,Freshman,Hanford,Calif,Buchanan HS,,Freshman,Buchanan HS,"HANFORD, CALIF",CA,USA
4691,Freshman,Erlanger,Kentucky,Lloyd Memorial,,Freshman,Lloyd Memorial,"ERLANGER, KY",KY,USA
4702,Freshman,Fairfield,Ohio,Fairfield,,Freshman,Fairfield,"FAIRFIELD, OH",OH,USA
4699,Freshman,Lecanto,Florida,Lecanto,,Freshman,Lecanto,"LECANTO, FL",FL,USA
4696,Freshman,Cincinnati,Ohio,Finneytown,,Freshman,Finneytown,"CINCINNATI, OH",OH,USA
4682,Sophomore,Cleves,Ohio,Taylor,,Sophomore,Taylor,"CLEVES, OHIO",OH,USA
4692,Freshman,Osgood,Indiana,Jac-cen-del,,Freshman,Jac-cen-del,"OSGOOD, IN",IN,USA
4698,Freshman,Cincinnati,Ohio,Oak Hills,,Freshman,Oak Hills,"CINCINNATI, OH",OH,USA
4697,Freshman,Cincinnati,Ohio,Finneytown,,Freshman,Finneytown,"CINCINNATI, OH",OH,USA
4685,Sophomore,Columbus,Ohio,Columbus Africentric Secondary,,Sophomore,Columbus Africentric Secondary,"COLUMBUS, OHIO",OH,USA
4694,Freshman,Cleeves,Ohio,Taylor,,Freshman,Taylor,"CLEEVES, OH",OH,USA
4679,Junior,Felicity,Ohio,Felicity Franklin,,Junior,Felicity Franklin,"FELICITY, OHIO",OH,USA
4681,Senior,Ripley,Ohio,Ripley Union Lewis Huntington,,Senior,Ripley Union Lewis Huntington,"RIPLEY, OHIO",OH,USA
4693,Freshman,Aurora,Indiana,South Dearborn,,Freshman,South Dearborn,"AURORA, IN",IN,USA
4700,Freshman,Walton,Kentucky,Walton-Verona,,Freshman,Walton-Verona,"WALTON, KY",KY,USA
4687,Junior,California,Kentucky,Pendleton,,Junior,Pendleton,"CALIFORNIA, KY",KY,USA
4683,Senior,Fort Thomas,Kentucky,Highlands,,Senior,Highlands,"FORT THOMAS, KY",KY,USA
4680,Junior,Cincinnati,Ohio,Seton,,Junior,Seton,"CINCINNATI, OHIO",OH,USA
4684,Sophomore,Cincinnati,Ohio,Purcell Marian,,Sophomore,Purcell Marian,"CINCINNATI, OHIO",OH,USA
4695,Junior,Hebron,Kentucky,Conner,,Junior,Conner,"HEBRON, KY",KY,USA
4686,Junior,Warsaw,Kentucky,Gallatin,,Junior,Gallatin,"WARSAW, KY",KY,USA
4701,Freshman,Louisville,Kentucky,Sacred-Heart,,Freshman,Sacred-Heart,"LOUISVILLE, KY",KY,USA
4748,Freshman,Aurora,Ind,South Dearborn,,Freshman,South Dearborn,"AURORA, IND",IN,USA
8115,Freshman,Corpus Christi,Texas,Veterans Memorial,Cameron University,Freshman,Veterans Memorial,"CORPUS CHRISTI, TX",TX,USA
8116,Freshman,Lake Arthur,Louisiana,Lake Arthur,Mississippi College,Freshman,Lake Arthur,"LAKE ARTHUR, LA",LA,USA
7936,Senior,Ponder,Texas,Ponder,,Senior,Ponder,"PONDER, TX",TX,USA
8123,Freshman,Rockwall,Texas,Rockwall,,Freshman,Rockwall,"ROCKWALL, TX",TX,USA
8119,Freshman,Lewisville,Texas,Prestonwood Christian Academy,University of Mary Hardin Baylor,Freshman,Prestonwood Christian Academy,"LEWISVILLE, TX",TX,USA
8125,Freshman,Little River,Arkansas,Academy,"McLennan CC, Mary Hardin-Baylor",Freshman,Academy,"LITTLE RIVER, AR",AR,USA
7931,Sophomore,Idabel,Oklahoma,Broken Bow,,Sophomore,Broken Bow,"IDABEL, OK",OK,USA
7928,Sophomore,Ft. Worth,Texas,North Crowley,,Sophomore,North Crowley,"FT WORTH, TX",TX,USA
7925,Junior,Bullard,Texas,Bullard,,Junior,Bullard,"BULLARD, TX",TX,USA
8114,Freshman,Granbury,Texas,Granbury,Ranger College,Freshman,Granbury,"GRANBURY, TX",TX,USA
7934,Graduate Student,George West,Texas,George West,Texas A&M-Kingsville,Graduate Student,George West,"GEORGE WEST, TX",TX,USA
7935,Junior,Rockwall,Texas,Greenhill,,Junior,Greenhill,"ROCKWALL, TX",TX,USA
8117,Junior,Centerville,Texas,Centerville,"Abilene Christian, Tarleton",Junior,Centerville,"CENTERVILLE, TX",TX,USA
7932,Sophomore,Rockwall,Texas,Rockwall,,Sophomore,Rockwall,"ROCKWALL, TX",TX,USA
8113,Freshman,San Diego,California,Christian,,Freshman,Christian,"SAN DIEGO, CA",CA,USA
7927,Junior,Buffalo,Texas,Buffalo,,Junior,Buffalo,"BUFFALO, TX",TX,USA
8118,Freshman,League City,Texas,Friendswood,,Freshman,Friendswood,"LEAGUE CITY, TX",TX,USA
7742,Senior,Burlington,Wis,Catholic Central,,Senior,Catholic Central,"BURLINGTON, WIS",WI,USA
7753,Freshman,Mount Horeb,Wis,Mount Horeb,,Freshman,Mount Horeb,"MOUNT HOREB, WIS",WI,USA
7780,Freshman,Edgerton,Wis,Edgerton,,Freshman,Edgerton,"EDGERTON, WIS",WI,USA
7745,Sophomore,Schaumburg,Ill,Schaumburg,,Sophomore,Schaumburg,"SCHAUMBURG, ILL",IL,USA
7746,Sophomore,Yorkville,Ill,Yorkville,,Sophomore,Yorkville,"YORKVILLE, ILL",IL,USA
7748,Junior,Evansville,Wis,Evansville,,Junior,Evansville,"EVANSVILLE, WIS",WI,USA
7737,Junior,Palmer Lake,Colo,Palmer Ridge,,Junior,Palmer Ridge,"PALMER LAKE, COLO",CO,USA
7741,Senior,Highland Park,Ill,Highland Park,,Senior,Highland Park,"HIGHLAND PARK, ILL",IL,USA
7740,Sophomore,Lake Mills,Wis,Lake Mills,,Sophomore,Lake Mills,"LAKE MILLS, WIS",WI,USA
7744,Junior,Hales Corners,Wis,Whitnall,,Junior,Whitnall,"HALES CORNERS, WIS",WI,USA
7750,Freshman,Penn Laird,Virginia,Spotswood,,Freshman,Spotswood,"PENN LAIRD, VA",VA,USA
7738,Sophomore,Janesville,Wis,Craig,,Sophomore,Craig,"JANESVILLE, WIS",WI,USA
7739,Sophomore,Onalaska,Wis,Onalaska,,Sophomore,Onalaska,"ONALASKA, WIS",WI,USA
7752,Freshman,Aurora,Colo,Grandview,,Freshman,Grandview,"AURORA, COLO",CO,USA
7751,Freshman,Burlington,Wis,Burlington,,Freshman,Burlington,"BURLINGTON, WIS",WI,USA
7749,Freshman,Elk River,Minn,Elk River,,Freshman,Elk River,"ELK RIVER, MINN",MN,USA
7743,Sophomore,Palatine,Ill,Palatine,,Sophomore,Palatine,"PALATINE, ILL",IL,USA
6226,Junior,Los Angeles,Calif,Marlborough,,Junior,Marlborough,"LOS ANGELES, CALIF",CA,USA
6236,Freshman,Waipahu,Hawai'i,Kamehameha - Kapalama,,Freshman,Kamehameha - Kapalama,"WAIPAHU, HAWAI'I",,USA
6221,Sophomore,Richland,Wash,Liberty Christian,,Sophomore,Liberty Christian,"RICHLAND, WASH",WA,USA
6222,Junior,Fairbanks,Alaska,Lathrop,,Junior,Lathrop,"FAIRBANKS, ALASKA",AK,USA
6217,Junior,Woodinville,Wash,Woodinville,,Junior,Woodinville,"WOODINVILLE, WASH",WA,USA
6219,Junior,Auburn,Wash,Auburn Mountainview,,Junior,Auburn Mountainview,"AUBURN, WASH",WA,USA
6234,Freshman,Happy Valley,Ore,La Salle Catholic,,Freshman,La Salle Catholic,"HAPPY VALLEY, ORE",OR,USA
6239,Freshman,Battle Ground,Wash,Hockinson,,Freshman,Hockinson,"BATTLE GROUND, WASH",WA,USA
6235,Freshman,Bellingham,Wash,Sehome,,Freshman,Sehome,"BELLINGHAM, WASH",WA,USA
6240,Sophomore,Longmont,Colo,Silver Creek,Wartburg,Sophomore,Silver Creek,"LONGMONT, COLO",CO,USA
6218,Sophomore,San Ramon,Calif,California,,Sophomore,California,"SAN RAMON, CALIF",CA,USA
6237,Freshman,Stevenson Ranch,Calif,Trinity Classical Academy,,Freshman,Trinity Classical Academy,"STEVENSON RANCH, CALIF",CA,USA
6225,Sophomore,Brighton,Colo,Holy Family,,Sophomore,Holy Family,"BRIGHTON, COLO",CO,USA
6216,Sophomore,Beaverton,Ore,Beaverton,,Sophomore,Beaverton,"BEAVERTON, ORE",OR,USA
6224,Senior,Medford,Ore,Cascade Christian,,Senior,Cascade Christian,"MEDFORD, ORE",OR,USA
